TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T1622,C5842850,25/6/93,M,DELHI,28.45,21/10/16,212422,50.0
T1623,C6671417,16/3/91,M,GURGAON,31434.55,21/10/16,212429,278.1
T1624,C1741561,24/8/88,M,AMRITSAR,43858.35,21/10/16,202855,3000.0
T1625,C1323021,22/7/88,M,PARK MAHAPE NAVI MUMBAI,215987.57,21/10/16,202900,566.0
T1626,C5225027,3/4/66,M,MAHENDRA GARH,8492.84,21/10/16,203055,257.0
T1627,C5728662,6/5/75,M,CHENNAI,1986.0,21/10/16,203505,100.0
T1628,C8371949,20/6/87,M,KALOL,19221.87,21/10/16,222624,13259.48
T1629,C3912048,22/9/88,M,VAPI,4155.62,21/10/16,222950,1000.0
T1630,C8956883,24/9/87,F,LUCKNOW,165102.11,21/10/16,221739,1223.0
T1631,C8516062,1/7/83,M,MUMBAI,27933.11,21/10/16,215838,932.0
T1632,C2142724,19/12/95,M,JAMNAGAR,62065.4,21/10/16,220221,732.0
T1633,C4914150,26/7/92,F,NEW DELHI,9452.08,21/10/16,212733,20.0
T1634,C7611530,19/8/85,M,MUMBAI,27796.24,21/10/16,213014,200.0
T1635,C4338635,1/1/1800,M,JORHAT,208989.06,21/10/16,213026,399.0
T1636,C5193588,30/5/66,F,BANGALORE,33522.48,21/10/16,213232,2120.0
T1637,C3230150,4/6/81,M,MANDYA,77168.01,21/10/16,204834,2447.0
T1638,C6212444,1/1/1800,M,SONEPAT,2685.27,21/10/16,212547,241.0
T1639,C6236042,10/3/73,M,DELHI,37962.82,21/10/16,203647,7043.0
T1640,C4728677,2/1/85,M,KURNOOL DT,21295.23,21/10/16,203828,220.0
T1641,C6441023,18/3/88,F,THANE VIDYASHRAM THANE,33888.44,21/10/16,213456,400.0
T1642,C7524449,9/1/89,F,BANGALORE,114851.82,21/10/16,213740,180.0
T1643,C2716188,21/6/82,M,GURGAON,129803.53,21/10/16,212111,209.0
T1644,C2452192,18/2/89,F,KANPUR,96276.9,21/10/16,212515,499.0
T1645,C1314127,2/1/93,M,SURAT,61465.04,21/10/16,212516,490.0
T1646,C1513057,26/10/78,F,THANE,2502.16,21/10/16,212518,370.6
T1647,C4342584,23/10/82,M,THANE,11470.76,21/10/16,205129,1165.0
T1648,C8929861,1/1/1800,M,GUNTUR,53545.25,21/10/16,110722,679.0
T1649,C2827980,20/1/94,F,NAVI MUMBAI,18986.4,21/10/16,203909,2547.3
T1650,C8710511,8/12/79,F,NAVI MUMBAI,3306.33,21/10/16,204120,115.0
T1651,C5146692,10/6/76,M,CHENNAI,7772.34,21/10/16,204117,800.0
T1652,C5352126,12/7/96,M,SRIPERUMBUDUR,7147.38,21/10/16,204526,25.0
T1653,C7241453,6/2/84,M,GURGAON,29176.86,21/10/16,200140,125.0
T1654,C7643575,12/2/95,M,PATNA,221.55,21/10/16,220131,19.0
T1655,C2112571,4/4/91,M,KOTA,2917.31,21/10/16,220451,31.0
T1656,C1229152,2/7/89,M,NOIDA,90722.53,21/10/16,220811,870.0
T1657,C3840786,19/8/74,F,AJMER,17228.22,21/10/16,220816,2900.0
T1658,C5012816,12/12/88,F,GARDEN CHOWK PIMPLE SAUDAGAR PUNE,20436.7,21/10/16,221118,188.0
T1659,C8821292,17/12/87,M,BANGALORE,31511.48,21/10/16,221349,54.21
T1660,C3821839,2/12/71,M,CHENNAI,21789.4,21/10/16,221350,9801.0
T1661,C7034570,9/9/87,F,AHMEDABAD,1448.13,21/10/16,221351,5967.34
T1662,C8531165,15/7/94,M,LUDHIANA,6379.61,21/10/16,221526,165.0
T1663,C2610166,25/8/83,F,MUMBAI,13467.47,21/10/16,202044,180.0
T1664,C5310529,2/2/72,M,JAMSHEDPUR,80579.53,21/10/16,212735,238.0
T1665,C1532046,1/7/53,M,BANGLORE,11461.07,21/10/16,213250,260.0
T1666,C8490322,4/7/87,F,GANGTOK,10189.19,21/10/16,213554,295.0
T1667,C1810184,25/8/83,F,MUMBAI,13467.47,21/10/16,195609,132.0
T1668,C4217631,19/1/21,M,NEW DELHI,1125922.25,21/10/16,195748,2460.0
T1669,C4835934,3/9/82,M,BALLIA,84332.82,21/10/16,204601,250.0
T1670,C1093160,15/1/72,F,KHARSWAN JAMSHEDPUR,14500.31,21/10/16,95913,15.0
T1671,C4423952,1/1/1800,M,PUNE,182437.44,21/10/16,172400,2271.26
T1672,C6129377,30/9/81,M,AHMEDABAD,56548.72,21/10/16,202803,3042.0
T1673,C4333823,15/4/90,M,BANGALORE,475011.1,21/10/16,203838,777.0
T1674,C6737613,24/1/70,M,BANGALURU,165498.97,21/10/16,212419,2505.0
T1675,C7910437,4/6/88,M,NOIDA,38570.47,21/10/16,212421,700.0
T1676,C8232266,15/9/78,M,SION (E) MUMBAI,15895.14,21/10/16,212559,873.0
T1677,C4532876,20/6/81,M,HYDERABAD,12530.14,21/10/16,200445,1064.0
T1678,C3335462,21/4/87,M,HAJI ALI WORLI MUMBAI,40413.05,21/10/16,200631,300.0
T1679,C7713359,1/6/92,M,THRISSUR,1866.1,21/10/16,200633,20.0
T1680,C6317249,14/10/89,M,RANGA REDDY,191212.45,21/10/16,224343,1311.0
T1681,C1530819,24/8/81,M,DELHI,33733.36,21/10/16,213259,2000.0
T1682,C4815648,13/4/92,F,MUMBAI,108.16,21/10/16,213301,1405.0
T1683,C7310429,18/1/94,M,CHENNAI,1698.92,21/10/16,213502,500.0
T1684,C7635379,10/6/92,M,BANGALORE,13344.87,21/10/16,213504,120.0
T1685,C7837568,11/11/91,M,GURGAON,52871.99,21/10/16,211147,32.0
T1686,C1519281,15/11/87,M,NEW DELHI,149747.18,21/10/16,211505,675.0
T1687,C6726881,1/4/93,F,NOIDA,126.0,21/10/16,195315,100.0
T1688,C4926971,24/5/85,F,DELHI,521292.5,21/10/16,192745,3692.0
T1689,C5525257,30/11/84,M,GUWAHATI,3405.68,21/10/16,120702,50.0
T1690,C7817677,14/7/89,F,CHENNAI,26101.61,21/10/16,203624,225.0
T1691,C5621426,11/1/88,M,RAISEN,106630.33,21/10/16,203633,1201.0
T1692,C6334337,26/2/86,M,HYDERABAD,4754.7,21/10/16,170600,6.69
T1693,C4930877,17/5/85,F,KOLKATA,14177.65,21/10/16,203804,185.0
T1694,C3635874,11/2/92,M,DELHI,517.41,21/10/16,203804,142.0
T1695,C5230436,7/6/89,F,KHEDA,19828.59,21/10/16,204011,200.0
T1696,C1619820,13/1/91,F,CHENNAI,41448.24,21/10/16,204214,195.0
T1697,C6379488,25/6/81,M,BANGALORE,30597.6,21/10/16,200003,117.0
T1698,C6716361,12/6/84,M,BAHADURGAR,1256.52,21/10/16,200005,2190.0
T1699,C8110749,4/1/87,F,MUMBAI,76827.56,21/10/16,200732,900.0
T1700,C2913118,8/1/80,M,NAVI MUMBAI,893829.53,21/10/16,200326,264.0
T1701,C8728360,20/7/94,M,DELHI,8.55,21/10/16,200754,200.0
T1702,C1740375,14/1/70,F,NOIDA,44879.1,21/10/16,194817,336.2
T1703,C8224670,1/4/67,M,MUMBAI,46.57,21/10/16,223104,999.0
T1704,C4129038,1/1/1800,M,ROAD NASHIK,128164.51,21/10/16,222928,300.0
T1705,C4319912,9/8/74,M,BAMBOLIM,246934.28,21/10/16,130419,120.0
T1706,C5810921,3/6/91,F,MUMBAI,179510.15,21/10/16,224713,117.18
T1707,C3223331,14/2/78,M,KOLKATA,178156.25,21/10/16,213505,2304.0
T1708,C1294940,21/6/71,M,PUNE,30450.9,21/10/16,214104,4420.77
T1709,C5928975,30/8/79,F,MUMBAI,52408.18,21/10/16,200051,2077.0
T1710,C3040784,17/5/88,M,CHENNAI,14127.57,21/10/16,200054,90.0
T1711,C3716550,16/7/87,F,NEW DELHI,29876.96,21/10/16,200700,184.47
T1712,C8016846,28/2/96,F,MUMBAI,59327.59,21/10/16,200238,384.0
T1713,C8729729,7/9/82,F,GURGAON,19974.18,21/10/16,220342,360.0
T1714,C1614216,30/11/89,F,ROURKELA,7619.42,21/10/16,223101,100.0
T1715,C4228631,3/8/87,M,MADIPAKKAM,58389.55,21/10/16,212604,270.0
T1716,C2024187,5/1/87,F,DELHI,19843.83,21/10/16,211712,242.0
T1717,C5933811,8/9/63,M,BANGALORE,206.54,21/10/16,211714,341.0
T1718,C1217612,22/11/92,F,NAGAON,23455.78,21/10/16,204628,414.0
T1719,C2014247,17/10/87,M,HYDERABAD,396690.93,21/10/16,200217,157.0
T1720,C4895912,31/10/92,M,BAHADURGARH,111223.99,21/10/16,200320,17.0
T1721,C3349760,19/7/85,F,GURGAON,32492.81,21/10/16,200320,280.5
T1722,C1911514,10/1/81,M,MOHALI,54507.64,21/10/16,223717,100.0
T1723,C3553652,12/11/93,F,NAVI MUMBAI,226591.06,21/10/16,163452,3.28
T1724,C6434118,27/7/84,M,AURANGABAD,68712.73,21/10/16,220643,979.0
T1725,C2217528,31/3/82,M,CHANDIGARH,100770.38,21/10/16,165114,5.45
T1726,C1224039,29/5/85,M,MUMBAI,91.45,21/10/16,200444,354.0
T1727,C7057930,12/5/82,M,ELPHINSTONE ROAD (W) MUMBAI,201937.86,21/10/16,195440,1000.0
T1728,C6164288,13/5/92,M,PUNE,823.67,21/10/16,200009,549.3
T1729,C5315636,10/8/90,M,DIST RAJKOT,388108.7,21/10/16,222418,371.11
T1730,C5241633,2/4/87,F,GURGAON,39090.75,21/10/16,212448,5.0
T1731,C1410140,1/1/1800,M,UDAIPUR,253.24,21/10/16,212449,6393.0
T1732,C6428540,24/2/90,M,LUCKNOW,79540.5,21/10/16,212707,105.0
T1733,C1537248,23/3/89,M,AJMER,3522.69,21/10/16,213643,1056.0
T1734,C8936579,1/6/94,F,BANGALORE,10432.13,21/10/16,212922,30.0
T1735,C4336755,2/6/87,M,DISTT PUNE,14081.51,21/10/16,213014,15.0
T1736,C8757981,25/8/87,F,MUMBAI,294434.89,21/10/16,200925,6150.0
T1737,C2730478,22/10/86,M,DELHI,188040.94,21/10/16,201237,2075.77
T1738,C7426269,20/5/92,F,BANGALORE,2731.39,21/10/16,201251,20.0
T1739,C6429588,15/1/89,M,NALGONDA,671.04,21/10/16,205246,50.0
T1740,C7110014,29/11/55,F,NEW DELHI,217365.9,21/10/16,202736,897.0
T1741,C7027880,19/8/94,M,NEW DELHI,5958.67,21/10/16,202737,200.0
T1742,C2824473,30/8/88,F,DELHI,66598.15,21/10/16,202737,1087.0
T1743,C7311647,13/7/91,F,NEW DELHI,15455.61,21/10/16,202920,2964.5
T1744,C6121518,7/9/91,F,LATUR,9125.0,21/10/16,202930,1400.0
T1745,C7512028,6/5/88,M,PUNE,13270.02,21/10/16,203844,500.0
T1746,C1122876,18/4/96,M,BANGALORE,2058.8,21/10/16,213703,1499.0
T1747,C5221490,20/8/95,M,MAU,977.73,21/10/16,212538,50.0
T1748,C1210373,18/7/84,M,CHENNAI,11106.34,21/10/16,212820,495.0
T1749,C1238444,23/5/90,M,THANE,25055.17,21/10/16,212111,449.0
T1750,C4417129,4/5/56,M,MUMBAI,8531.09,21/10/16,200153,285.0
T1751,C1628490,30/12/63,M,NAVI MUMBAI,538172.11,21/10/16,200253,5200.05
T1752,C4429180,18/9/80,M,ERNAKULAM,131413.95,21/10/16,212456,271.0
T1753,C5921672,12/2/83,F,HYDERABAD,6637.38,21/10/16,200520,475.0
T1754,C7025779,16/8/89,M,BANGALORE,165.58,21/10/16,211807,77.0
T1755,C5523417,11/12/91,M,GUWAHATI,13508.74,21/10/16,211900,528.0
T1756,C3126058,18/11/90,F,NEW DELHI,2276.21,21/10/16,200822,16095.0
T1757,C5915982,29/1/94,M,MUMBAI,39636.32,21/10/16,201019,582.0
T1758,C7724627,22/10/93,M,INDORE,8266.02,21/10/16,201111,2450.73
T1759,C8118214,23/9/81,F,GURGAON,163238.58,21/10/16,213559,1227.0
T1760,C2721332,21/3/87,F,GURGAON,207824.13,21/10/16,200614,250.0
T1761,C8356370,15/12/92,F,MUMBAI,2781.28,21/10/16,215949,220.0
T1762,C2829339,1/1/1800,M,JAIPUR,2018.97,21/10/16,212426,1.11
T1763,C8332354,20/1/83,F,MUMBAI,350601.29,21/10/16,194727,1000.0
T1764,C2158640,19/12/85,F,GURGAON,47610.63,21/10/16,195645,2340.0
T1765,C8922138,23/11/59,M,NEW DELHI,2006295.96,21/10/16,200024,29600.0
T1766,C5061227,5/6/76,M,GURGAON,288161.79,21/10/16,200647,2544.0
T1767,C7439280,1/1/76,M,KOLKATA,212362.19,21/10/16,200647,1000.0
T1768,C9046644,17/4/91,M,MUMBAI,85665.24,21/10/16,224705,10924.0
T1769,C4539467,14/2/95,M,PILANI,9529.17,21/10/16,222842,521.0
T1770,C3120792,27/5/91,M,MUMBAI,57151.05,21/10/16,222507,481.0
T1771,C4016147,7/1/91,M,DELHI,71461.68,21/10/16,222507,2000.0
T1772,C5095216,2/5/82,M,NASHIK,536.4,21/10/16,200617,1000.0
T1773,C5722235,3/2/82,M,RAIPUR,1296.38,21/10/16,220753,678.0
T1774,C2071659,28/3/89,M,ROORKEE HARIDWAR,4418.57,21/10/16,220850,340.0
T1775,C8133571,22/1/94,M,SIRSA,8602.03,21/10/16,204455,3695.0
T1776,C5734077,2/11/87,M,PONDICHERRY,100545.78,21/10/16,224205,417.0
T1777,C7622586,1/1/1800,M,UDAIPUR,1294694.19,21/10/16,185452,88.24
T1778,C5026617,5/5/80,M,THANE,1883047.15,21/10/16,223021,2825.0
T1779,C1020383,27/9/89,F,GURGAON,18900.5,21/10/16,223602,30.0
T1780,C4737264,29/3/86,M,PUNE,11200.77,21/10/16,223535,180.0
T1781,C8426163,21/10/60,M,DELHI,52414.27,21/10/16,214031,3389.0
T1782,C8319530,16/5/77,M,MUMBAI,10564.25,21/10/16,214034,3160.0
T1783,C5731120,10/6/77,M,REWARI,9057.37,21/10/16,213218,202.0
T1784,C7916749,25/10/85,M,VARANASI,16035.22,21/10/16,200651,209.0
T1785,C5777743,22/9/92,F,BARNALA,737.0,21/10/16,200706,1895.0
T1786,C7940675,15/2/87,M,HYDERABAD,3358.91,21/10/16,200840,2449.81
T1787,C2179857,2/1/90,M,GUWAHATI,12368.21,21/10/16,200841,300.0
T1788,C3021024,13/4/92,F,DELHI,7115.86,21/10/16,201203,528.0
T1789,C4838562,1/5/89,F,VADODARA,206991.78,21/10/16,201533,200.0
T1790,C2023520,12/5/88,M,PUNE,873.86,21/10/16,221246,60.0
T1791,C8528078,25/9/91,M,BAREILLY,6056.03,21/10/16,212906,20.0
T1792,C3277491,8/8/70,M,MUMBAI,107804.81,21/10/16,212240,4497.0
T1793,C5320233,27/9/86,F,HARIDWAR,278298.34,21/10/16,204859,948.0
T1794,C5972791,3/7/92,M,SHIMLA,28.0,21/10/16,205052,198.0
T1795,C6312279,20/5/93,M,BANGALORE,7920.13,21/10/16,222602,300.0
T1796,C2942023,14/12/82,M,MUMBAI,48127.6,21/10/16,223203,320.0
T1797,C6013045,8/8/92,M,AMRITSAR,35616.21,21/10/16,203157,800.0
T1798,C2923117,25/5/84,M,NEW DELHI,34114.16,21/10/16,203921,100.0
T1799,C7033470,23/12/83,M,DELHI,307628.28,21/10/16,202855,834.0
T1800,C3719620,2/12/87,M,NEW DELHI,7767.54,21/10/16,203101,680.0
T1801,C8728171,8/4/91,M,MUMBAI,6382.25,21/10/16,203105,29.0
T1802,C5026863,27/3/86,M,NEW DELHI,417133.25,21/10/16,220804,312.63
T1803,C4953354,2/3/83,M,ANDHERI (W) MUMBAI,31.81,21/10/16,221345,395.0
T1804,C6298268,5/3/85,F,CUTTACK,95759.68,21/10/16,200628,1493.0
T1805,C5830313,10/2/86,M,WARANGAL,8073.5,21/10/16,203435,1869.86
T1806,C7317859,23/1/97,M,PONDA NORTH,11333.52,21/10/16,203642,240.0
T1807,C8215289,1/1/80,M,GURGAON,53507.46,21/10/16,221646,170.0
T1808,C8740150,17/11/96,M,BANGALORE,3096.03,21/10/16,124756,1.0
T1809,C3178931,28/1/81,M,SION (E) MUMBAI,18137.62,21/10/16,221928,355.5
T1810,C3534513,13/7/65,M,CHENNAI,30093.01,21/10/16,213538,218.0
T1811,C3331374,17/7/92,M,PAURI GARHWAL,7115.68,21/10/16,214142,1050.0
T1812,C3816873,27/3/89,M,GURGAON,1187.08,21/10/16,201139,530.0
T1813,C5835461,1/1/1800,M,CHENNAI,2042.31,21/10/16,211010,25.0
T1814,C4815075,8/3/83,M,MUMBAI,93205.91,21/10/16,215403,3250.0
T1815,C2022283,4/4/79,M,HIGH SCHOOL AURANGABAD,31200.99,21/10/16,215503,330.0
T1816,C2060590,19/3/93,M,BANGALORE,14945.22,21/10/16,211215,1664.0
T1817,C1116184,1/7/87,M,GHAZIABAD,27390.16,21/10/16,211500,1006.01
T1818,C1115889,5/3/85,M,ALWAR,32319.7,21/10/16,211145,220.0
T1819,C5127830,27/2/90,M,KALYANI NAGAR PUNE,4815.77,21/10/16,195750,300.0
T1820,C6439617,22/2/91,M,KOZHIKODE,16149.53,21/10/16,195932,261.0
T1821,C1117660,20/6/79,M,BANGALORE,20319.2,21/10/16,211616,663.0
T1822,C6319414,5/2/85,M,GHAZIABAD,13689.26,21/10/16,211843,100.0
T1823,C2925292,5/6/92,F,KRISHNA DISTRICT,16205.66,21/10/16,211909,170.0
T1824,C7641153,9/7/87,M,SANGLI,203711.21,21/10/16,203922,1016.1
T1825,C1341852,8/8/88,F,MUMBAI,5431.08,21/10/16,195743,261.41
T1826,C1519447,27/6/87,F,JAIPUR,58802.04,21/10/16,200105,6494.0
T1827,C3129361,10/3/70,F,NAVI MUMBAI,3719.98,21/10/16,200710,575.0
T1828,C1941564,1/1/1800,M,BANGA,36594.15,21/10/16,200714,260.0
T1829,C6427390,23/6/71,M,NAVI MUMBAI,2357.75,21/10/16,210049,180.0
T1830,C4940981,31/12/87,M,BANGALORE,39153.7,21/10/16,210050,100.0
T1831,C7629066,16/12/83,M,NAVI MUMBAI,1959.28,21/10/16,203606,1397.0
T1832,C3318479,23/7/81,F,MUMBAI,76166.54,21/10/16,212028,1655.0
T1833,C1352167,18/2/89,F,KANPUR,96276.9,21/10/16,202848,8370.0
T1834,C1618622,9/6/87,M,DELHI,42446.29,21/10/16,203526,365.0
T1835,C3515792,28/9/71,F,STUD FARM PUNE,66579.81,21/10/16,202957,5100.0
T1836,C7772356,28/10/86,F,JAIPUR,38674.0,21/10/16,200302,1020.0
T1837,C6537282,10/2/78,M,PUNE,82702.45,21/10/16,200357,590.0
T1838,C8311055,22/6/91,F,NEW DELHI,51845.42,21/10/16,202306,515.0
T1839,C3517643,5/3/85,M,NEW DELHI,147.5,21/10/16,202307,10.0
T1840,C8525792,12/3/93,M,GURGAON,18552.18,21/10/16,211343,450.0
T1841,C5411080,23/3/87,M,BANGALORE,92851.42,21/10/16,211558,425.0
T1842,C4611840,23/5/57,M,BANGALORE,560160.64,21/10/16,211843,928.5
T1843,C5125444,1/1/1800,M,LUDHIANA,47348.84,21/10/16,211145,773.0
T1844,C8620619,14/4/79,F,CHENNAI,10096.04,21/10/16,204721,258.99
T1845,C3828033,2/12/93,M,BANGALORE,35629.87,21/10/16,204302,278.0
T1846,C5916240,18/4/87,M,DELHI,70.14,21/10/16,201639,100.0
T1847,C8234192,30/9/81,F,JUNCTION CHENNAI,97573.87,21/10/16,202147,25.0
T1848,C8418037,29/2/88,M,MUMBAI,78745.57,21/10/16,202040,1000.0
T1849,C7926868,25/5/83,F,BANGALORE,25735.23,21/10/16,202245,155.89
T1850,C5529457,23/1/97,F,CHENNAI,127345.92,21/10/16,110537,2.75
T1851,C4121046,22/7/79,M,R T NAGAR BANGALORE,2161.66,21/10/16,205414,470.0
T1852,C3779235,23/5/96,M,AGRA,25166.25,21/10/16,203951,1050.0
T1853,C6613928,28/3/81,M,SALEM,16447.85,21/10/16,202649,400.0
T1854,C6064384,31/12/88,F,KANPUR,33779.17,21/10/16,202810,3498.0
T1855,C8691070,4/7/85,M,TRICHUR,158.81,21/10/16,211122,1003.0
T1856,C8248416,10/6/82,M,NEW DELHI,34388.55,21/10/16,203511,290.0
T1857,C1814320,1/6/81,M,MUMBAI,1543.74,21/10/16,203512,1000.0
T1858,C4240562,21/11/91,M,NEW DELHI,59714.7,21/10/16,203703,446.0
T1859,C3613256,3/1/81,M,PUNE,19627.25,21/10/16,201134,429.0
T1860,C1441324,7/12/78,M,THANE,35794.54,21/10/16,212256,270.0
T1861,C4027414,15/12/86,M,MUMBAI,22556.95,21/10/16,195744,2500.0
T1862,C4013255,25/1/89,F,MUMBAI,31407.18,21/10/16,202252,700.0
T1863,C2794226,21/11/86,M,BHAVNAGAR,10238.63,21/10/16,200623,100.85
T1864,C6828648,4/11/87,F,MANGALORE,10301.3,21/10/16,200943,500.0
T1865,C2521862,29/4/89,F,KOLKATA,20021.93,21/10/16,215512,1119.0
T1866,C8624817,16/6/87,M,BANGALORE,2012.05,21/10/16,193336,18.15
T1867,C7538263,15/1/93,M,BANGALORE,4835.15,21/10/16,193626,470.0
T1868,C6242664,30/6/77,M,NEW DELHI,781.77,21/10/16,203809,13500.0
T1869,C3265269,15/1/88,M,DELHI,127958.83,21/10/16,212216,195.0
T1870,C3813623,3/1/92,M,KRISHNA,39.39,21/10/16,212938,38.0
T1871,C1742871,25/6/93,M,DELHI,28.45,21/10/16,212218,50.0
T1872,C8642622,1/4/91,F,NEW DELHI,14135.49,21/10/16,211359,1600.0
T1873,C4824766,11/8/91,F,KANPUR,179848.2,21/10/16,211622,637.0
T1874,C5124566,17/6/81,M,MUMBAI,13504.86,21/10/16,211824,3800.0
T1875,C7826361,11/12/83,F,LUDHIANA,17201.9,21/10/16,211829,539.28
T1876,C3628929,30/12/83,F,GURGAON,17195.93,21/10/16,212932,145.0
T1877,C3313626,27/1/92,M,PARK MAHAPE NAVI MUMBAI,21351.27,21/10/16,201121,180.0
T1878,C7440224,14/12/78,M,NEW DELHI,22686.03,21/10/16,205941,500.0
T1879,C1426129,25/8/83,F,HYDERABAD,16387.08,21/10/16,203022,920.0
T1880,C6336770,19/1/89,F,NOIDA,681427.19,21/10/16,200658,1104.0
T1881,C1837323,1/1/1800,F,RAJKOT,508955.57,21/10/16,213129,1085.0
T1882,C6828790,16/11/94,F,NEW DELHI,84665.16,21/10/16,202603,188.0
T1883,C5226864,14/12/92,F,SANGALI,4392.57,21/10/16,202815,136.0
T1884,C2536160,25/9/92,M,DELHI,14158.37,21/10/16,192747,42.0
T1885,C6339768,18/8/85,M,NEW DELHI,467553.87,21/10/16,204652,148.0
T1886,C8131279,10/6/89,M,SAHARANPUR,90462.85,21/10/16,194546,1682.0
T1887,C2914089,1/1/1800,M,JAIPUR,82.94,21/10/16,211433,1770.0
T1888,C5619742,16/2/91,M,THANE,3448.25,21/10/16,211444,614.8
T1889,C6728933,14/10/82,M,THRISSUR,36575.45,21/10/16,201741,1800.0
T1890,C2530157,21/8/83,F,NEW DELHI,368504.91,21/10/16,201928,1088.0
T1891,C6712091,5/2/71,M,T MHALAUGE TEHSIL AMBEGAV PUNE,920.07,21/10/16,201941,1000.0
T1892,C1365872,20/6/91,M,NOIDA,7811.65,21/10/16,202111,111.0
T1893,C3918063,5/11/92,F,GAYA,331956.14,21/10/16,202837,69.0
T1894,C9039264,12/7/91,M,CHENNAI,34538.07,21/10/16,202128,719.0
T1895,C5817980,6/10/80,M,FARIDABAD,109127.25,21/10/16,202254,3850.0
T1896,C1628820,2/12/82,M,DELHI,9161.31,21/10/16,214053,21.0
T1897,C4317975,2/6/92,M,GURGAON,1017.77,21/10/16,214346,630.0
T1898,C6393541,7/5/82,M,GURGAON,32664.63,21/10/16,214351,1188.0
T1899,C7733072,10/5/96,M,KRISHNA,36.85,21/10/16,211933,151.0
T1900,C5133233,3/7/92,F,GOREGAON (E) MUMBAI,29033.83,21/10/16,211936,85.0
T1901,C6260277,19/8/84,M,DELHI,1004483.86,21/10/16,204058,747.0
T1902,C3721468,1/1/1800,M,UDAIPUR,12090.65,21/10/16,204100,300.0
T1903,C8112148,30/9/85,F,DELHI,6446.22,21/10/16,205020,10.0
T1904,C2133676,28/3/82,F,RANGA REDDY,95.5,21/10/16,204401,1.0
T1905,C7720692,22/8/86,M,JAMMU,17357.18,21/10/16,202459,759.0
T1906,C4819139,28/9/86,M,GURGAON,45489.39,21/10/16,201047,193.8
T1907,C8730556,3/3/93,M,SINDHUDURG - DISTRICT,35366.96,21/10/16,193126,200.0
T1908,C7789360,26/5/79,M,BANGALORE,501.1,21/10/16,203429,505.0
T1909,C6239469,26/9/89,M,KANPUR,4358.7,21/10/16,211158,120.0
T1910,C5336819,10/11/84,M,PUNE,3483.13,21/10/16,211203,825.0
T1911,C8116022,26/3/89,M,GURGAON,1083.82,21/10/16,211214,100.0
T1912,C3013629,30/6/87,M,THANE,4047.81,21/10/16,211708,3117.0
T1913,C4435687,10/8/90,M,ASANSOL,14251.1,21/10/16,211944,300.0
T1914,C5854523,1/9/81,M,BANGALROE,61035.3,21/10/16,214919,330.0
T1915,C7125044,15/8/77,F,MUMBAI,4690.49,21/10/16,214921,499.0
T1916,C3512839,9/3/68,F,JAMSHEDPUR,23935.98,21/10/16,215015,3200.0
T1917,C8016782,20/9/88,M,MUMBAI,31249.99,21/10/16,215133,645.0
T1918,C2030664,28/8/92,F,MUMBAI,16374.52,21/10/16,215133,1000.0
T1919,C5011679,1/5/80,F,BILASPUR,92802.99,21/10/16,215143,22635.0
T1920,C2932852,5/10/87,F,MUMBAI,50971.35,21/10/16,211955,364.0
T1921,C6918787,6/2/88,M,RANCHI,2514.86,21/10/16,211313,405.59
T1922,C7111815,11/3/79,M,KOLKATA,66131.05,21/10/16,211527,113.0
T1923,C7235713,31/12/88,M,NOIDA,7613.88,21/10/16,211812,500.0
T1924,C4120172,15/3/92,M,NAVSARI,13646.62,21/10/16,212337,30.0
T1925,C6334640,7/8/86,M,GHAZIABAD,12281.63,21/10/16,204821,297.0
T1926,C5538681,26/5/75,M,CHENNAI,11504.85,21/10/16,202358,481.0
T1927,C1211332,21/5/79,M,BANGALORE,7900.72,21/10/16,211524,2000.0
T1928,C3120787,11/6/89,M,DELHI,2550.2,21/10/16,211544,20.0
T1929,C2936979,3/9/83,M,COLLEGE BANGALORE,48424.64,21/10/16,211545,8600.0
T1930,C8436225,23/3/74,M,GURGAON,53242.42,21/10/16,211545,4999.0
T1931,C6130825,13/6/86,M,GURGAON,41034.58,21/10/16,211219,56.0
T1932,C3326659,30/7/91,M,PUNE,5786.5,21/10/16,211608,280.0
T1933,C4784319,1/9/89,F,MUMBAI,5742.34,21/10/16,211610,1323.0
T1934,C8090937,19/9/94,F,DELHI,2602.61,21/10/16,211625,113.0
T1935,C6332690,12/4/85,F,NOIDA,12090.19,21/10/16,205324,848.0
T1936,C1930118,4/6/81,M,MANDYA,77168.01,21/10/16,204933,369.0
T1937,C5749480,14/3/91,M,NEW DELHI,13704.76,21/10/16,204830,1636.0
T1938,C5731566,30/4/91,M,NADIA,12574.26,21/10/16,202253,180.0
T1939,C2630762,6/12/84,M,KHAMMAM,2022.29,21/10/16,205139,30.0
T1940,C7885772,7/7/94,M,BALARPUR MAINPURI,19789.33,21/10/16,205341,377.0
T1941,C4216260,3/12/91,M,YAMUNANAGAR,22.8,21/10/16,205352,50.0
T1942,C4316116,14/11/73,F,MUMBAI,129634.68,21/10/16,202746,761.0
T1943,C3819692,18/5/88,M,GURGAON,68459.68,21/10/16,201620,396.0
T1944,C5232657,15/10/90,M,BEED,13523.95,21/10/16,201808,197.0
T1945,C1822588,16/6/89,M,HYDERABAD,24639.01,21/10/16,202149,994.0
T1946,C4330516,31/7/94,F,KATRA DISTT REASI,9855.37,21/10/16,202004,5945.0
